Datetime,Text,Keyword,Text_Processed,Language,Text_Translated
2020-12-31 01:48:20+00:00,"Innalillahi, belio ini yg salah satu penggagas RUU KUHP ,RUU yg lahir dari rahim bangsa Indonesia sendiri,bukan warisan kolonialisme Belanda, anehnya malah didemo sama mahasiswa yg modsl BACOD,mahasiswa yg faktanya ga paham isi dan pasal2nya. Sedih",RUU KUHP,innalillahi beliau yang salah gagas rancangan undang undang kuhp rancangan undang undang yang lahir rahim bangsa indonesia waris kolonialisme belanda aneh demo mahasiswa yang modsl bacot mahasiswa yang fakta tidak paham isi pasal2nya sedih,id,"Innalillahi, he was the one who was wrong in initiating the draft law on the Criminal Code, the draft law that was born in the womb of the Indonesian nation, the heirs of Dutch colonialism, strange student demonstrations that are modsl, scolding students who don't understand the facts, the contents of the articles are sad"
2020-12-31 01:28:04+00:00,"INNALILLAHI wa inna ilaihi rojiun 
Pagi ini, dlm rentang 1.5 jam, kita kehilangan dua guru besar. 
Guru Besar Kedokteran, spesialis paru, Prof Dr Hadiarto Mangunnegoro SpP, &amp;
Guru Besar Hukum, ahli pidana &amp; drafter RUU KUHP, Prof Dr Muladi SH

Semoga amal jariyahnya diterimaNya",RUU KUHP,innalillahi wa inna ilaihi rojiun pagi dalam rentang 1 5 jam hilang guru guru dokter spesialis paru prof dari hadiarto mangunnegoro spp amp guru hukum ahli pidana amp drafter rancangan undang undang kuhp prof dari muladi sh semoga amal jariyahnya terima,id,"innalillahi wa inna ilaihi rojiun morning in the span of 1 5 hours missing teachers, lung specialist, Prof. from Hadiarto Mangunnegoro SPP, law teacher, criminal expert & drafter of the draft law on the Criminal Code, Prof. from Muladi Sh. May his charity be accepted."
2020-12-31 01:12:51+00:00,Ya Allah sedih sekali di penghujung tahun kehilangan salah satu sesepuh hukum pidana di Indonesia. Apalagi beliau salah satu orang yang selalu ikut dalam proses penyusunan RUU KUHP sejak zaman alm. Prof. Soedarto. Big loss ð­ð­ð­ð­,RUU KUHP,ya allah sedih hujung hilang salah sepuh hukum pidana indonesia beliau salah orang proses susun rancangan undang undang kuhp zaman almarhum prof soedarto besar loss,id,"Oh my God, it's sad that it's lost, one of the elders of Indonesian criminal law, he was the wrong person in the process of drafting the draft Criminal Code law at the time of the late Prof. Soedarto, big loss."
2020-12-31 01:00:14+00:00,@Sam_Ardi Innalillahi wa innailaihi rojiun.. Antum harus melanjutkan perjuangan pengesahan RUU KUHP selaku salah satu penjaga sanad langsung..,RUU KUHP,innalillahi wa innailaihi rojiun kalian juang sah rancangan undang undang kuhp salah jaga sanad langsung,id,"innalillahi wa innailaihi rojiun, you are fighting for the legality of the draft law on the Criminal Code, it is wrong to maintain direct sanad"
2020-12-31 00:53:06+00:00,"Innalillahi wa inna ilaihi rojiun telah meninggal dunia Prof. Muladi, Guru Besar FH Undip dan salah satu penyusun RUU KUHP. Selamat jalan Prof, terima kasih atas ilmu yang diberikan kepada saya ketika kuliah dulu ð­ð­ð­ð­ð­ð­",RUU KUHP,innalillahi wa inna ilaihi rojiun tinggal dunia prof muladi guru fh undip salah susun rancangan undang undang kuhp selamat jalan prof terima kasih ilmu kuliah,id,innalillahi wa inna ilaihi rojiun live in the world prof muladi guru fh undip made the wrong draft of the criminal code law goodbye prof thank you lecture science
2020-12-30 08:37:01+00:00,"@edwinad_ @citra_artic @ernestprakasa Belum overlap kalo UU Lex spesialist nya (RUU PKS) aja belum disahkan, perkosaan masih mengunakan Pidana umum KUHP  jd gak bisa dibandingkan dengan UU pornografi yg telah lex specialist. Sebelum menggunakan uu pornografi juga mesti KUHP terlebih dahulu dipergunakan.",RUU KUHP,overlap kalau undang undang lex spesialist nya rancangan undang undang partai keadilan sejahtera saja sahkan perkosa menggunakan pidana kuhp jadi tidak banding undang undang pornografi yang lex specialist undang undang pornografi mesti kuhp,id,"overlap, if the Lex Specialist law is a draft law, the Prosperous Justice Party just legalizes rape using criminal code, so it doesn't appeal to the pornography law, which the Lex Specialist law on pornography must be the Criminal Code."
2020-12-30 05:45:16+00:00,"@Yudi116515 @CNNIndonesia Coba liat, itu ada kata ""RUU"". RUU itu artinya rancangan undang2. Sedangkan yg berlaku di negara kita itu KUHP (gak ada kata ""RUU"" nya). Dan dalam KUHP gak ada pidana untuk zina.",RUU KUHP,coba lihat rancangan undang undang rancangan undang undang arti rancang undang undang yang laku negara kuhp tidak rancangan undang undang nya kuhp tidak pidana zina,id,"take a look at the draft law, the draft law, the meaning of the draft law that is valid in the country, the criminal code is not the draft law, the criminal code is not the crime of adultery"
2020-12-29 12:07:31+00:00,"Andai RUU KUHP telah disahkan, GSL dan pasangannya bisa kena Pasal 417 tentang perzinaan; hubungan persetubuh dgn yg bukan suami/istrinya.

Ancaman pidananya 1 tahun penjara dan atau denda 50juta (kategori II).

Ayo selesaikan RUU KUHP. ðð",RUU KUHP,andai rancangan undang undang kuhp sahkan gsl pasang kena pasal 417 zina hubung persetubuh dengan yang suami istri ancam pidana 1 penjara denda 50juta kategori ih ayo selesai rancangan undang undang kuhp,id,"If the draft Criminal Code law legalizes GSL, it will be subject to Article 417, adultery, sexual intercourse with a husband and wife, punishable by 1 prison, a fine of 50 million, category ih, let's finish the draft Criminal Code law."
2020-12-29 11:02:54+00:00,"@KatolikG KONTEKSNYA apa sih? 

Gisel? RUU KUHP? ð¤",RUU KUHP,konteks sih gisel rancangan undang undang kuhp,id,The context of the draft Criminal Code law
2020-12-29 04:41:45+00:00,males bgt buka ruukuhp someone pls cariin di ruukuhp ada yg ngatur ttg cyber bullying g,RUU KUHP,malas banget buka ruukuhp someone tolong carikan ruukuhp yang mengatur tentang cyber bullying tidak,id,I'm really too lazy to open someone's ruukuhp. Please find a ruukuhp that regulates cyber bullying. No
2020-12-28 14:58:46+00:00,"@JakaSangkat @jokowi @Kiyai_MarufAmin ""Pakar Hukum: RUU KUHP Tidak Pidanakan LGBT.""
Aing lebih setuju dan mendukung jika pelaku LGBT untuk hukumannya bukan di pidana, tapi lempar saja dari atas gedung paling tinggi.
TERSERAH ELU MAU TERIMA ATAU KAGAK !!!
ðððð https://t.co/fTYrneJhAR",RUU KUHP,pakar hukum rancangan undang undang kuhp pidana lgbt aku tuju dukung laku lgbt hukum pidana lempar gedung serah kamu terima tidak,id,"legal expert on the draft law on the LGBT criminal code, I aim to support LGBT practices, the criminal law threw down the building, hand it over to you, don't you accept it?"
2020-12-28 03:31:47+00:00,"Banyak yg reply di bawah ini bahwa kalo di negara kita tuh hukum adat iyu diakui.

Setahuku yg ngakuin hukum adat itu malah RUU KUHP yg ditolak dulu ð¤

Cmiiw",RUU KUHP,yang reply kalau negara itu hukum adat iyu yang mengakui hukum adat rancangan undang undang kuhp yang tolak correct me if i am wrong,id,"who replied that the country has customary law, which recognizes customary law, the draft Criminal Code which refuses to correct me if I am wrong"
2020-12-27 21:19:09+00:00,"@RodriChen Mmg benar
Putusan MK akhir 2017 pernah membahas hal tsb. 4 hakim MK ingin mengubah Pasal 289 KUHP yg melarang sesama jenis hny u/ dbawah umur untuk semua umur. Namun 5 hakim MK sepakat ttp sj. RUU KUHP yg mulai mengatur.
Kasus ini bs dijerat krena chat asusila (psl 27(1) uu ITE)",RUU KUHP,memang putus mk 2017 bahas tersebut 4 hakim mk ubah pasal 289 kuhp yang larang jenis hanya kamu dbawah umur umur 5 hakim mk sepakat tetap saja rancangan undang undang kuhp yang atur bisa jerat karena chat asusila pasal 27 1 undang undang informasi transaksi elektronik,id,"Indeed, the MK decided in 2017 to discuss this. 4 MK judges changed Article 289 of the Criminal Code which prohibits the type only you are underage. 5 MK judges agreed that the draft Criminal Code law that regulates it could be a snare because of immoral chat. Article 27 1 of the Electronic Transaction Information Law."
2020-12-27 15:48:06+00:00,"@___0pium Di situ tulisannya gedeÂ², DRAFT RUU KUHP.
Kalau masih draft, berarti belum ditandatangani pembimbing.",RUU KUHP,situ tulis gede draft rancangan undang undang kuhp draft arti ditandatangani bimbing,id,"There, write a large draft of the draft law on the Criminal Code, the meaning of which is to be signed by Guidance"
2020-12-26 19:50:34+00:00,"Haloo @dabenone2 ðð Selamat membaca!
""Sambil menunggu RUU KUHP yg masih tertunda pembahasannya di DPR RI, seyogyanya para legislator juga memikirkan tentang hak individu untuk bersiaga, jika merasa dirinya terancam. Hak terse..."" https://t.co/LZD2bUrdm7",RUU KUHP,haloo selamat baca tunggu rancangan undang undang kuhp yang tunda bahas dewan perwakilan rakyat ri seyogyanya legislator pikir hak individu siaga ancam hak terse,id,"hello, happy reading, waiting for the draft criminal code law which has been postponed for discussion by the Indonesian House of Representatives, legislators should think that individual rights are ready to threaten these rights"
2020-12-26 19:50:31+00:00,"@dabenone2 Hallo, please find the unroll here: @edo751945: Sambil menunggu RUU KUHP yg masih tertunda pembahasannya di DPR RI, seyogyanya para legislator jugaâ¦ https://t.co/r1LIYtOrPD Talk to you soon. ð¤",RUU KUHP,halo please find the unroll here tunggu rancangan undang undang kuhp yang tunda bahas dewan perwakilan rakyat ri seyogyanya legislator talk to kamu soon,id,"hello please find the unroll here waiting for the draft law on the Criminal Code which has been postponed for discussion by the Indonesian House of Representatives, legislators should talk to you soon"
2020-12-26 07:09:41+00:00,"@rifian_edo @rheginadea Cuma di RUU KUHP hidup seperti suami istri tanpa menikah sdh diusulkan untuk dikriminalisasikan..

Makanya belum disetujui DPR.....",RUU KUHP,rancangan undang undang kuhp hidup suami istri nikah sudah usul kriminalisasi tuju dewan perwakilan rakyat,id,The draft law on the life of husband and wife married has proposed criminalization to be sent to the House of Representatives
2020-12-23 10:24:19+00:00,DPR Harap Keberadaan Wamenkum HAM Bisa Bantu Yasonna Selesaikan RUU KUHP - https://t.co/BaIl1qjTJZ https://t.co/8OkmuQAxPP,RUU KUHP,dewan perwakilan rakyat harap wamenkum ham bantu yasonna selesai rancangan undang undang kuhp,id,The People's Representative Council hopes that the Deputy Minister of Law and Human Rights will help Yasonna complete the draft Criminal Code law
2020-12-23 05:36:52+00:00,"PASTI #SahabatPengayoman Rabu 23 Desember 2020

Prof. Eddy adalah teman lama, beliau pernah saya tunjuk sebagai anggota tim untuk membahas RUU KUHP. 

Selamat datang Prof Eddy Hiariej.
https://t.co/wLz3eTcESG

#YasonnaHLaoly
#KumhamPasti
#kabinetindonesiamaju https://t.co/SSRbx2enUe",RUU KUHP,rabu 23 desember 2020 prof eddy teman beliau anggota tim bahas rancangan undang undang kuhp selamat prof eddy hiariej,id,"Wednesday 23 December 2020 Prof. Eddy, his friend, a member of the team, discussed the draft Criminal Code law. Congratulations, Prof. Eddy Hiariej"
2020-12-23 03:04:40+00:00,RUU KUHP pasti disahkan periode ini ð,RUU KUHP,rancangan undang undang kuhp sahkan periode,id,Draft Criminal Code law legalizes period
2020-12-23 03:04:07+00:00,@Setyo_D_Andi @savicali Jadi ini RUU KUHP,RUU KUHP,rancangan undang undang kuhp,id,draft criminal law
2020-12-23 02:47:13+00:00,@savicali Soal RUU KUHP mereka akan sinkron ð¤£,RUU KUHP,rancangan undang undang kuhp sinkron,id,draft synchronous criminal code law
2020-12-22 17:57:41+00:00,"@Its_fajrul @ers_aaaa @ginagstin @penawarmood gimana kalo bahas trias politika,RUU KUHP, sama bahas APBN biar lebih seruuu",RUU KUHP,bagaimana kalau bahas trias politika rancangan undang undang kuhp bahas anggaran pendapatan dan belanja negara biar seru,id,"How about discussing the political triad of the Criminal Code draft law, discussing the state revenue and expenditure budget to make it exciting"
2020-12-22 16:10:39+00:00,"@ipb_menfess Gw kira gw doang, apalagi yang demo ruu kuhp",RUU KUHP,gue gue doang demo rancangan undang undang kuhp,id,I'm just demoing the draft Criminal Code law
2020-12-22 05:39:37+00:00,"@Kevin420noscope Ruu pks bisa jadi lex spesialis yg artinya dia itu uu yg sifatnya lebih khusus, jadi dia gaakan tumpang tindih dgn kuhp, justru dia akan melengkapi aturan yg sebelumnya blm diatur oleh kuhp.",RUU KUHP,rancangan undang undang partai keadilan sejahtera lex spesialis yang arti undang undang yang sifat khusus gaakan tumpang tindih dengan kuhp lengkap atur yang belum atur kuhp,id,"Prosperous Justice Party Draft Law Lex Specialist, which means laws with special characteristics will not overlap with the complete Criminal Code, regulations that have not regulated the Criminal Code"
2020-12-22 05:26:30+00:00,"@Kevin420noscope Saya juga masih harus belajar banyak dan lebih teliti lagi sih, cuman yg saya lihat data tersebut itu merupakan CATAHU yg dikeluarkan oleh komnas perempuan, dan data tsb dihimpun dari kepolisian dan pengadilan juga sejauh yg saya tau. Dan RUU PKS itu adal lex specialist dari KUHP",RUU KUHP,ajar teliti sih cuma yang lihat data rupa catahu yang komisi nasional perempuan data tersebut himpun polisi adil yang tau rancangan undang undang partai keadilan sejahtera adal lex specialist kuhp,id,"Teach me to be thorough, only those who look at the visual data know that the National Women's Commission collects data from the fair police who know about the draft law on the Prosperous Justice Party, namely Lex Specialist Criminal Code."
2020-12-22 04:43:24+00:00,"Emang ya Indonesia walaupun gak ada aturan hukumnya tetap aja kalo urusan menjarain orang paling jago, mau apapun alasannya, kecuali buat koruptor. Gak kebayang kalo RUU Minol sama RUU KUHP yang baru dan terkutuk itu disahin bakal mirip Pakistan ga ya?",RUU KUHP,memang ya indonesia tidak atur hukum saja kalau urus menjarain orang jago alas kecuali koruptor tidak bayang kalau rancangan undang undang mol rancangan undang undang kuhp kutuk disahin pakistan tidak ya,id,"It's true that Indonesia doesn't regulate the law when it comes to arresting people who are good at it, except for the corrupt. Don't you imagine that the draft law on moles, the draft law on the criminal code of condemnation, is passed by Pakistan or not?"
2020-12-21 11:24:39+00:00,"@namanyalunetta ... akan ada hukum pidana yang tertera. Oleh karena itu, sang pembuat data ga boleh tuh misah2in RUU PKS, KUHP, berdasarkan sebutan gitu. Karena seseorang yg dikenai ""persetubuhan ð"" wkwk itu terkena hukum pidana pemerkosaan di KUHP. Saya bukan anak hukum cuma logic aja si.",RUU KUHP,hukum pidana tera sang data tidak itu misah2in rancangan undang undang partai keadilan sejahtera kuhp dasar begitu orang yang kena tubuh wkwk kena hukum pidana perkosa kuhp anak hukum logika saja sih,id,"The criminal law is written on the data, isn't it, for example, the draft law of the Prosperous Justice Party, the Basic Criminal Code, so people who touch their bodies are subject to the criminal law of rape, the Child Criminal Code, just logical law."
2020-12-21 11:21:08+00:00,"@namanyalunetta Jadi gini loh mbak. Itu kan samplenya n=2807

Persetubuhan di KUHP
Perkosaan di RUUPKS

Anggap ada incident A pada individu sample, kok bisa sih sang pendata menentukan itu kenanya di RUU KUHP bukan RUU PKS. Itu adalah pasal berlapis. Ketika berlaku incident di RUU PKS maka...",RUU KUHP,begini lah mbak samplenya dan 2807 tubuh kuhp perkosa ruupks anggap incident a individu sample sih sang data kena rancangan undang undang kuhp rancangan undang undang partai keadilan sejahtera pasal lapis laku incident rancangan undang undang partai keadilan sejahtera,id,"this is the sample, sis, and 2807 bodies of the criminal code, rape, rupks, consider incident a individual sample, the data is subject to the draft law of the criminal code, the draft law of the Prosperous Justice Party, the layered articles of law, the incident of the draft law of the Prosperous Justice Party"
